Id,SalePrice
2735,138799.90230380706
2736,126139.91603618459
2737,115415.5878099956
2738,132040.79871714723
2739,158429.22573221903
2740,134486.02321924988
2741,138414.9540502221
2742,150994.56613761352
2743,157039.25683815635
2744,153343.07765581875
2745,142484.4810145418
2746,135184.2203215831
2747,152676.14384322226
2748,132520.80919280622
2749,122519.23146949794
2750,132642.47778046894
2751,128283.9628581111
2752,202661.28433664012
2753,151093.73867430806
2754,198508.86646128655
2755,140345.27049074648
2756,90807.13677343522
2757,66607.60053329462
2758,79783.08785824664
2759,155010.67238833173
2760,106681.68522475881
2761,139677.76364212285
2762,140048.89473398819
2763,168361.80764772126
2764,155724.5607774256
2765,299754.4367590781
2766,125441.88925771916
2767,84924.33584955208
2768,126584.71215296708
2769,126949.95176023072
2770,147817.56052404904
2771,110067.11743863311
2772,111703.12136550053
2773,158306.2297337616
2774,154477.61036061138
2775,110547.54790542668
2776,144675.1452417006
2777,147515.46302854668
2778,105287.12129672348
2779,117272.56769875414
2780,97570.15749242737
2781,101892.30642581494
2782,100128.42013993021
2783,89626.380978978
2784,131496.8424659085
2785,128584.144915475
2786,65461.77983941296
2787,134830.76858994787
2788,72246.28051283052
2789,163609.70902570756
2790,86486.84537348888
2791,120428.99407124968
2792,48121.139905385244
2793,152635.56852587
2794,100900.23104006138
2795,120418.17444920003
2796,105155.03114199394
2797,226885.0556242671
2798,103334.29509565416
2799,116778.60300279777
2800,73371.9081618903
2801,115111.86661656843
2802,136453.91819053658
2803,165134.33267567196
2804,138572.91056176933
2805,106744.90662911082
2806,80427.07543851067
2807,161205.9225786408
2808,141328.2638789514
2809,137859.412291578
2810,126277.70802407473
2811,156692.6844957963
2812,163556.231592043
2813,148264.1037468736
2814,152216.6697270431
2815,93609.9257338482
2816,228336.4358969197
2817,145287.42110277867
2818,131995.25562552875
2819,160204.18411185333
2820,133583.18404148542
2821,105147.83778394818
2822,201388.32929091284
2823,308688.05348804186
2824,163319.86480876044
2825,150001.5242285108
2826,132185.0759953989
2827,146593.4678573238
2828,223763.21639822726
2829,205604.28913135777
2830,243244.13717181157
2831,169180.27582257515
2832,242036.19537373318
2833,329818.08535344136
2834,237516.4484849313
2835,222895.5407439709
2836,188273.81134643836
2837,161279.2613063235
2838,146645.55810493606
2839,160630.11080544468
2840,206122.91438426272
2841,200615.77728801142
2842,228335.0051142942
2843,147649.91410832352
2844,175743.0106725135
2845,127649.244238971
2846,205848.89091054897
2847,201214.11106388396
2848,208282.37790938126
2849,201297.28809064828
2850,267522.55216859945
2851,214485.3026987885
2852,227767.1322787355
2853,234274.19403990588
2854,136379.10237118593
2855,207607.82111080628
2856,209732.84099416086
2857,185837.92191470444
2858,216254.5458469915
2859,107416.30804489148
2860,131048.37326951133
2861,130621.17643260735
2862,191895.55699825383
2863,137583.1433360315
2864,243781.1264628147
2865,169414.37033295917
2866,154227.9463519199
2867,102036.17582664128
2868,101871.43321973612
2869,94316.15611179238
2870,127468.35551937128
2871,84058.49343775188
2872,45541.54778550964
2873,94733.19340559725
2874,141941.98040153537
2875,121735.40253014941
2876,157402.49232331486
2877,137273.50607459922
2878,159513.2487843262
2879,129094.41462909873
2880,102431.90076371793
2881,142731.84207564263
2882,173914.25475567303
2883,202531.4285662691
2884,198667.86304756257
2885,191826.98513424027
2886,238789.06451209122
2887,105569.12529260076
2888,142923.93546257963
2889,59297.98079962341
2890,76535.31039244433
2891,146392.60353008774
2892,43555.83480872026
2893,70776.18543985397
2894,51454.87961980962
2895,386960.0384430778
2896,297708.4707993964
2897,223737.49147686336
2898,152241.5351378459
2899,214964.3735842409
2900,170694.53773623556
2901,219116.19712524358
2902,188174.8135036988
2903,324007.8330767911
2904,358915.07315028633
2905,90755.2320316394
2906,196420.70909677705
2907,114700.27547976504
2908,134248.44131623855
2909,156662.67128405732
2910,78702.85583794629
2911,86265.19731639436
2912,153099.443414778
2913,85243.4900190197
2914,83000.40936099662
2915,92077.28293452991
2916,87223.2322012402
2917,163832.43860905035
2918,124176.75421323083
2919,220543.74983196214
